probability p,quantile(p)
0.01165,-2.268479452
0.01166,-2.268151079
0.01167,-2.26782295
0.01168,-2.267495066
0.01169,-2.267167424
0.0117,-2.266840026
0.01171,-2.266512871
0.01172,-2.266185958
0.01173,-2.265859288
0.01174,-2.265532858
0.01175,-2.26520667
0.01176,-2.264880723
0.01177,-2.264555017
0.01178,-2.26422955
0.01179,-2.263904323
0.0118,-2.263579336
0.01181,-2.263254587
0.01182,-2.262930077
0.01183,-2.262605805
0.01184,-2.26228177
0.01185,-2.261957973
0.01186,-2.261634413
0.01187,-2.26131109
0.01188,-2.260988003
0.01189,-2.260665151
0.0119,-2.260342535
0.01191,-2.260020154
0.01192,-2.259698008
0.01193,-2.259376097
0.01194,-2.259054419
0.01195,-2.258732975
0.01196,-2.258411764
0.01197,-2.258090786
0.01198,-2.25777004
0.01199,-2.257449526
0.012,-2.257129244
0.01201,-2.256809194
0.01202,-2.256489375
0.01203,-2.256169786
0.01204,-2.255850427
0.01205,-2.255531299
0.01206,-2.2552124
0.01207,-2.25489373
0.01208,-2.254575289
0.01209,-2.254257076
0.0121,-2.253939091
0.01211,-2.253621335
0.01212,-2.253303805
0.01213,-2.252986503
0.01214,-2.252669427
0.01215,-2.252352578
0.01216,-2.252035954
0.01217,-2.251719557
0.01218,-2.251403384
0.01219,-2.251087436
0.0122,-2.250771713
0.01221,-2.250456214
0.01222,-2.250140939
0.01223,-2.249825888
0.01224,-2.249511059
0.01225,-2.249196454
0.01226,-2.248882071
0.01227,-2.24856791
0.01228,-2.24825397
0.01229,-2.247940253
0.0123,-2.247626756
0.01231,-2.24731348
0.01232,-2.247000424
0.01233,-2.246687589
0.01234,-2.246374973
0.01235,-2.246062576
0.01236,-2.245750399
0.01237,-2.24543844
0.01238,-2.2451267
0.01239,-2.244815178
0.0124,-2.244503873
0.01241,-2.244192786
0.01242,-2.243881916
0.01243,-2.243571262
0.01244,-2.243260825
0.01245,-2.242950604
0.01246,-2.242640599
0.01247,-2.242330809
0.01248,-2.242021234
0.01249,-2.241711873
0.0125,-2.241402728
0.01251,-2.241093796
0.01252,-2.240785078
0.01253,-2.240476573
0.01254,-2.240168282
0.01255,-2.239860203
0.01256,-2.239552336
0.01257,-2.239244682
0.01258,-2.23893724
0.01259,-2.238630009
0.0126,-2.238322989
0.01261,-2.23801618
0.01262,-2.237709582
0.01263,-2.237403194
0.01264,-2.237097015
0.01265,-2.236791047
0.01266,-2.236485287
0.01267,-2.236179737
0.01268,-2.235874395
0.01269,-2.235569261
0.0127,-2.235264336
0.01271,-2.234959618
0.01272,-2.234655107
0.01273,-2.234350804
0.01274,-2.234046707
0.01275,-2.233742817
0.01276,-2.233439133
0.01277,-2.233135655
0.01278,-2.232832382
0.01279,-2.232529314
0.0128,-2.232226452
0.01281,-2.231923794
0.01282,-2.23162134
0.01283,-2.231319091
0.01284,-2.231017045
0.01285,-2.230715202
0.01286,-2.230413563
0.01287,-2.230112126
0.01288,-2.229810892
0.01289,-2.22950986
0.0129,-2.22920903
0.01291,-2.228908402
0.01292,-2.228607974
0.01293,-2.228307748
0.01294,-2.228007723
0.01295,-2.227707898
0.01296,-2.227408273
0.01297,-2.227108848
0.01298,-2.226809623
0.01299,-2.226510597
0.013,-2.226211769
0.01301,-2.225913141
0.01302,-2.225614711
0.01303,-2.225316478
0.01304,-2.225018444
0.01305,-2.224720607
0.01306,-2.224422968
0.01307,-2.224125525
0.01308,-2.223828279
0.01309,-2.223531229
0.0131,-2.223234376
0.01311,-2.222937718
0.01312,-2.222641255
0.01313,-2.222344988
0.01314,-2.222048916
0.01315,-2.221753039
0.01316,-2.221457355
0.01317,-2.221161866
0.01318,-2.220866571
0.01319,-2.220571469
0.0132,-2.220276561
0.01321,-2.219981845
0.01322,-2.219687323
0.01323,-2.219392992
0.01324,-2.219098854
0.01325,-2.218804908
0.01326,-2.218511153
0.01327,-2.218217589
0.01328,-2.217924217
0.01329,-2.217631035
0.0133,-2.217338044
0.01331,-2.217045243
0.01332,-2.216752632
0.01333,-2.216460211
0.01334,-2.216167979
0.01335,-2.215875936
0.01336,-2.215584082
0.01337,-2.215292417
0.01338,-2.21500094
0.01339,-2.214709651
0.0134,-2.21441855
0.01341,-2.214127636
0.01342,-2.21383691
0.01343,-2.213546371
0.01344,-2.213256018
0.01345,-2.212965852
0.01346,-2.212675872
0.01347,-2.212386078
0.01348,-2.21209647
0.01349,-2.211807047
0.0135,-2.211517809
0.01351,-2.211228756
0.01352,-2.210939888
0.01353,-2.210651204
0.01354,-2.210362705
0.01355,-2.210074389
0.01356,-2.209786256
0.01357,-2.209498308
0.01358,-2.209210542
0.01359,-2.208922959
0.0136,-2.208635558
0.01361,-2.20834834
0.01362,-2.208061304
0.01363,-2.20777445
0.01364,-2.207487777
0.01365,-2.207201286
0.01366,-2.206914975
0.01367,-2.206628846
0.01368,-2.206342897
0.01369,-2.206057128
0.0137,-2.205771539
0.01371,-2.20548613
0.01372,-2.205200901
0.01373,-2.204915851
0.01374,-2.20463098
0.01375,-2.204346288
0.01376,-2.204061774
0.01377,-2.203777439
0.01378,-2.203493281
0.01379,-2.203209302
0.0138,-2.2029255
0.01381,-2.202641875
0.01382,-2.202358428
0.01383,-2.202075157
0.01384,-2.201792063
0.01385,-2.201509145
0.01386,-2.201226403
0.01387,-2.200943838
0.01388,-2.200661447
0.01389,-2.200379233
0.0139,-2.200097193
0.01391,-2.199815328
0.01392,-2.199533638
0.01393,-2.199252122
0.01394,-2.198970781
0.01395,-2.198689613
0.01396,-2.19840862
0.01397,-2.198127799
0.01398,-2.197847152
0.01399,-2.197566678
0.014,-2.197286377
0.01401,-2.197006248
0.01402,-2.196726291
0.01403,-2.196446507
0.01404,-2.196166894
0.01405,-2.195887453
0.01406,-2.195608184
0.01407,-2.195329085
0.01408,-2.195050157
0.01409,-2.1947714
0.0141,-2.194492814
0.01411,-2.194214398
0.01412,-2.193936151
0.01413,-2.193658075
0.01414,-2.193380168
0.01415,-2.19310243
0.01416,-2.192824861
0.01417,-2.192547461
0.01418,-2.19227023
0.01419,-2.191993167
0.0142,-2.191716273
0.01421,-2.191439546
0.01422,-2.191162987
0.01423,-2.190886595
0.01424,-2.190610371
0.01425,-2.190334314
0.01426,-2.190058424
0.01427,-2.1897827
0.01428,-2.189507142
0.01429,-2.189231751
0.0143,-2.188956526
0.01431,-2.188681466
0.01432,-2.188406572
0.01433,-2.188131843
0.01434,-2.187857279
0.01435,-2.18758288
0.01436,-2.187308646
0.01437,-2.187034576
0.01438,-2.18676067
0.01439,-2.186486928
0.0144,-2.18621335
0.01441,-2.185939936
0.01442,-2.185666684
0.01443,-2.185393596
0.01444,-2.185120671
0.01445,-2.184847908
0.01446,-2.184575308
0.01447,-2.18430287
0.01448,-2.184030595
0.01449,-2.18375848
0.0145,-2.183486528
0.01451,-2.183214737
0.01452,-2.182943107
0.01453,-2.182671638
0.01454,-2.18240033
0.01455,-2.182129182
0.01456,-2.181858195
0.01457,-2.181587368
0.01458,-2.181316701
0.01459,-2.181046193
0.0146,-2.180775845
0.01461,-2.180505657
0.01462,-2.180235627
0.01463,-2.179965756
0.01464,-2.179696044
0.01465,-2.17942649
0.01466,-2.179157095
0.01467,-2.178887858
0.01468,-2.178618778
0.01469,-2.178349857
0.0147,-2.178081092
0.01471,-2.177812485
0.01472,-2.177544035
0.01473,-2.177275742
0.01474,-2.177007605
0.01475,-2.176739625
0.01476,-2.176471801
0.01477,-2.176204133
0.01478,-2.175936621
0.01479,-2.175669265
0.0148,-2.175402064
0.01481,-2.175135018
0.01482,-2.174868127
0.01483,-2.174601391
0.01484,-2.17433481
0.01485,-2.174068383
0.01486,-2.17380211
0.01487,-2.173535992
0.01488,-2.173270027
0.01489,-2.173004216
0.0149,-2.172738558
0.01491,-2.172473053
0.01492,-2.172207702
0.01493,-2.171942504
0.01494,-2.171677458
0.01495,-2.171412564
0.01496,-2.171147823
0.01497,-2.170883234
0.01498,-2.170618797
0.01499,-2.170354512
0.015,-2.170090378
0.01501,-2.169826395
0.01502,-2.169562563
0.01503,-2.169298883
0.01504,-2.169035353
0.01505,-2.168771974
0.01506,-2.168508745
0.01507,-2.168245666
0.01508,-2.167982737
0.01509,-2.167719958
0.0151,-2.167457329
0.01511,-2.167194849
0.01512,-2.166932518
0.01513,-2.166670336
0.01514,-2.166408304
0.01515,-2.166146419
0.01516,-2.165884684
0.01517,-2.165623096
0.01518,-2.165361657
0.01519,-2.165100365
0.0152,-2.164839222
0.01521,-2.164578226
0.01522,-2.164317377
0.01523,-2.164056675
0.01524,-2.163796121
0.01525,-2.163535713
0.01526,-2.163275452
0.01527,-2.163015337
0.01528,-2.162755369
0.01529,-2.162495546
0.0153,-2.16223587
0.01531,-2.161976339
0.01532,-2.161716954
0.01533,-2.161457714
0.01534,-2.16119862
0.01535,-2.16093967
0.01536,-2.160680865
0.01537,-2.160422205
0.01538,-2.160163689
0.01539,-2.159905318
0.0154,-2.159647091
0.01541,-2.159389007
0.01542,-2.159131068
0.01543,-2.158873272
0.01544,-2.158615619
0.01545,-2.15835811
0.01546,-2.158100743
0.01547,-2.15784352
0.01548,-2.157586439
0.01549,-2.1573295
0.0155,-2.157072704
0.01551,-2.156816051
0.01552,-2.156559539
0.01553,-2.156303169
0.01554,-2.15604694
0.01555,-2.155790854
0.01556,-2.155534908
0.01557,-2.155279104
0.01558,-2.15502344
0.01559,-2.154767917
0.0156,-2.154512535
0.01561,-2.154257294
0.01562,-2.154002192
0.01563,-2.153747231
0.01564,-2.15349241
0.01565,-2.153237728
0.01566,-2.152983186
0.01567,-2.152728783
0.01568,-2.15247452
0.01569,-2.152220396
0.0157,-2.15196641
0.01571,-2.151712564
0.01572,-2.151458856
0.01573,-2.151205286
0.01574,-2.150951855
0.01575,-2.150698561
0.01576,-2.150445406
0.01577,-2.150192388
0.01578,-2.149939508
0.01579,-2.149686766
0.0158,-2.14943416
0.01581,-2.149181692
0.01582,-2.14892936
0.01583,-2.148677166
0.01584,-2.148425108
0.01585,-2.148173186
0.01586,-2.1479214
0.01587,-2.147669751
0.01588,-2.147418238
0.01589,-2.14716686
0.0159,-2.146915618
0.01591,-2.146664512
0.01592,-2.14641354
0.01593,-2.146162704
0.01594,-2.145912003
0.01595,-2.145661436
0.01596,-2.145411005
0.01597,-2.145160707
0.01598,-2.144910545
0.01599,-2.144660516
0.016,-2.144410621
0.01601,-2.14416086
0.01602,-2.143911233
0.01603,-2.143661739
0.01604,-2.143412379
0.01605,-2.143163151
0.01606,-2.142914057
0.01607,-2.142665096
0.01608,-2.142416268
0.01609,-2.142167572
0.0161,-2.141919008
0.01611,-2.141670577
0.01612,-2.141422278
0.01613,-2.141174111
0.01614,-2.140926075
0.01615,-2.140678171
0.01616,-2.140430399
0.01617,-2.140182758
0.01618,-2.139935249
0.01619,-2.13968787
0.0162,-2.139440622
0.01621,-2.139193505
0.01622,-2.138946518
0.01623,-2.138699662
0.01624,-2.138452936
0.01625,-2.138206341
0.01626,-2.137959875
0.01627,-2.137713539
0.01628,-2.137467332
0.01629,-2.137221256
0.0163,-2.136975308
0.01631,-2.13672949
0.01632,-2.1364838
0.01633,-2.13623824
0.01634,-2.135992808
0.01635,-2.135747505
0.01636,-2.135502331
0.01637,-2.135257285
0.01638,-2.135012366
0.01639,-2.134767576
0.0164,-2.134522914
0.01641,-2.134278379
0.01642,-2.134033972
0.01643,-2.133789693
0.01644,-2.133545541
0.01645,-2.133301515
0.01646,-2.133057617
0.01647,-2.132813846
0.01648,-2.132570201
0.01649,-2.132326683
0.0165,-2.132083291
0.01651,-2.131840025
0.01652,-2.131596886
0.01653,-2.131353872
0.01654,-2.131110984
0.01655,-2.130868222
0.01656,-2.130625586
0.01657,-2.130383074
0.01658,-2.130140688
0.01659,-2.129898428
0.0166,-2.129656292
0.01661,-2.12941428
0.01662,-2.129172394
0.01663,-2.128930632
0.01664,-2.128688994
0.01665,-2.128447481
0.01666,-2.128206092
0.01667,-2.127964826
0.01668,-2.127723685
0.01669,-2.127482667
0.0167,-2.127241772
0.01671,-2.127001001
0.01672,-2.126760354
0.01673,-2.126519829
0.01674,-2.126279427
0.01675,-2.126039148
0.01676,-2.125798992
0.01677,-2.125558958
0.01678,-2.125319047
0.01679,-2.125079258
0.0168,-2.124839591
0.01681,-2.124600046
0.01682,-2.124360623
0.01683,-2.124121322
0.01684,-2.123882142
0.01685,-2.123643084
0.01686,-2.123404147
0.01687,-2.123165331
0.01688,-2.122926636
0.01689,-2.122688062
0.0169,-2.122449609
0.01691,-2.122211277
0.01692,-2.121973065
0.01693,-2.121734973
0.01694,-2.121497002
0.01695,-2.12125915
0.01696,-2.121021419
0.01697,-2.120783807
0.01698,-2.120546315
0.01699,-2.120308943
0.017,-2.12007169
0.01701,-2.119834556
0.01702,-2.119597541
0.01703,-2.119360646
0.01704,-2.119123869
0.01705,-2.118887211
0.01706,-2.118650672
0.01707,-2.118414251
0.01708,-2.118177948
0.01709,-2.117941764
0.0171,-2.117705698
0.01711,-2.11746975
0.01712,-2.117233919
0.01713,-2.116998207
0.01714,-2.116762611
0.01715,-2.116527134
0.01716,-2.116291773
0.01717,-2.11605653
0.01718,-2.115821404
0.01719,-2.115586394
0.0172,-2.115351502
0.01721,-2.115116726
0.01722,-2.114882067
0.01723,-2.114647524
0.01724,-2.114413097
0.01725,-2.114178787
0.01726,-2.113944592
0.01727,-2.113710513
0.01728,-2.113476551
0.01729,-2.113242703
0.0173,-2.113008972
0.01731,-2.112775355
0.01732,-2.112541854
0.01733,-2.112308468
0.01734,-2.112075197
0.01735,-2.111842041
0.01736,-2.111609
0.01737,-2.111376073
0.01738,-2.111143261
0.01739,-2.110910563
0.0174,-2.110677979
0.01741,-2.11044551
0.01742,-2.110213154
0.01743,-2.109980913
0.01744,-2.109748785
0.01745,-2.10951677
0.01746,-2.10928487
0.01747,-2.109053082
0.01748,-2.108821408
0.01749,-2.108589847
0.0175,-2.108358399
0.01751,-2.108127064
0.01752,-2.107895842
0.01753,-2.107664732
0.01754,-2.107433735
0.01755,-2.10720285
0.01756,-2.106972078
0.01757,-2.106741417
0.01758,-2.106510869
0.01759,-2.106280432
0.0176,-2.106050108
0.01761,-2.105819895
0.01762,-2.105589794
0.01763,-2.105359804
0.01764,-2.105129925
0.01765,-2.104900157
0.01766,-2.104670501
0.01767,-2.104440956
0.01768,-2.104211521
0.01769,-2.103982197
0.0177,-2.103752984
0.01771,-2.103523881
0.01772,-2.103294888
0.01773,-2.103066006
0.01774,-2.102837234
0.01775,-2.102608572
0.01776,-2.10238002
0.01777,-2.102151577
0.01778,-2.101923245
0.01779,-2.101695021
0.0178,-2.101466907
0.01781,-2.101238903
0.01782,-2.101011007
0.01783,-2.100783221
0.01784,-2.100555544
0.01785,-2.100327975
0.01786,-2.100100515
0.01787,-2.099873164
0.01788,-2.099645921
0.01789,-2.099418787
0.0179,-2.099191761
0.01791,-2.098964843
0.01792,-2.098738033
0.01793,-2.098511331
0.01794,-2.098284737
0.01795,-2.09805825
0.01796,-2.097831872
0.01797,-2.0976056
0.01798,-2.097379436
0.01799,-2.097153379
0.018,-2.096927429
0.01801,-2.096701586
0.01802,-2.09647585
0.01803,-2.096250221
0.01804,-2.096024699
0.01805,-2.095799283
0.01806,-2.095573974
0.01807,-2.09534877
0.01808,-2.095123673
0.01809,-2.094898683
0.0181,-2.094673798
0.01811,-2.094449019
0.01812,-2.094224346
0.01813,-2.093999778
0.01814,-2.093775316
0.01815,-2.09355096
0.01816,-2.093326709
0.01817,-2.093102563
0.01818,-2.092878522
0.01819,-2.092654586
0.0182,-2.092430755
0.01821,-2.092207029
0.01822,-2.091983408
0.01823,-2.091759891
0.01824,-2.091536478
0.01825,-2.09131317
0.01826,-2.091089966
0.01827,-2.090866866
0.01828,-2.090643871
0.01829,-2.090420979
0.0183,-2.090198191
0.01831,-2.089975506
0.01832,-2.089752926
0.01833,-2.089530449
0.01834,-2.089308075
0.01835,-2.089085804
0.01836,-2.088863637
0.01837,-2.088641572
0.01838,-2.088419611
0.01839,-2.088197752
0.0184,-2.087975996
0.01841,-2.087754343
0.01842,-2.087532792
0.01843,-2.087311344
0.01844,-2.087089998
0.01845,-2.086868754
0.01846,-2.086647613
0.01847,-2.086426573
0.01848,-2.086205635
0.01849,-2.085984799
0.0185,-2.085764065
0.01851,-2.085543432
0.01852,-2.085322901
0.01853,-2.085102471
0.01854,-2.084882143
0.01855,-2.084661915
0.01856,-2.084441789
0.01857,-2.084221763
0.01858,-2.084001839
0.01859,-2.083782015
0.0186,-2.083562292
0.01861,-2.083342669
0.01862,-2.083123147
0.01863,-2.082903725
0.01864,-2.082684404
0.01865,-2.082465182
0.01866,-2.082246061
0.01867,-2.082027039
0.01868,-2.081808118
0.01869,-2.081589296
0.0187,-2.081370573
0.01871,-2.08115195
0.01872,-2.080933427
0.01873,-2.080715003
0.01874,-2.080496678
0.01875,-2.080278453
0.01876,-2.080060326
0.01877,-2.079842298
0.01878,-2.079624369
0.01879,-2.079406539
0.0188,-2.079188807
0.01881,-2.078971174
0.01882,-2.07875364
0.01883,-2.078536203
0.01884,-2.078318865
0.01885,-2.078101625
0.01886,-2.077884483
0.01887,-2.077667439
0.01888,-2.077450493
0.01889,-2.077233645
0.0189,-2.077016894
0.01891,-2.076800241
0.01892,-2.076583685
0.01893,-2.076367226
0.01894,-2.076150865
0.01895,-2.075934601
0.01896,-2.075718434
0.01897,-2.075502364
0.01898,-2.075286391
0.01899,-2.075070514
0.019,-2.074854734
0.01901,-2.074639051
0.01902,-2.074423464
0.01903,-2.074207974
0.01904,-2.07399258
0.01905,-2.073777282
0.01906,-2.07356208
0.01907,-2.073346974
0.01908,-2.073131964
0.01909,-2.07291705
0.0191,-2.072702231
0.01911,-2.072487508
0.01912,-2.072272881
0.01913,-2.072058349
0.01914,-2.071843912
0.01915,-2.071629571
0.01916,-2.071415325
0.01917,-2.071201173
0.01918,-2.070987117
0.01919,-2.070773156
0.0192,-2.070559289
0.01921,-2.070345517
0.01922,-2.070131839
0.01923,-2.069918256
0.01924,-2.069704768
0.01925,-2.069491374
0.01926,-2.069278073
0.01927,-2.069064867
0.01928,-2.068851755
0.01929,-2.068638737
0.0193,-2.068425813
0.01931,-2.068212983
0.01932,-2.068000246
0.01933,-2.067787602
0.01934,-2.067575052
0.01935,-2.067362596
0.01936,-2.067150233
0.01937,-2.066937963
0.01938,-2.066725786
0.01939,-2.066513702
0.0194,-2.066301711
0.01941,-2.066089812
0.01942,-2.065878007
0.01943,-2.065666294
0.01944,-2.065454674
0.01945,-2.065243146
0.01946,-2.06503171
0.01947,-2.064820367
0.01948,-2.064609116
0.01949,-2.064397957
0.0195,-2.06418689
0.01951,-2.063975915
0.01952,-2.063765032
0.01953,-2.063554241
0.01954,-2.063343541
0.01955,-2.063132933
0.01956,-2.062922416
0.01957,-2.062711991
0.01958,-2.062501657
0.01959,-2.062291414
0.0196,-2.062081262
0.01961,-2.061871201
0.01962,-2.061661232
0.01963,-2.061451353
0.01964,-2.061241564
0.01965,-2.061031867
0.01966,-2.06082226
0.01967,-2.060612744
0.01968,-2.060403318
0.01969,-2.060193982
0.0197,-2.059984737
0.01971,-2.059775581
0.01972,-2.059566516
0.01973,-2.059357541
0.01974,-2.059148656
0.01975,-2.05893986
0.01976,-2.058731155
0.01977,-2.058522538
0.01978,-2.058314012
0.01979,-2.058105575
0.0198,-2.057897227
0.01981,-2.057688969
0.01982,-2.057480799
0.01983,-2.057272719
0.01984,-2.057064728
0.01985,-2.056856826
0.01986,-2.056649013
0.01987,-2.056441288
0.01988,-2.056233652
0.01989,-2.056026105
0.0199,-2.055818647
0.01991,-2.055611276
0.01992,-2.055403995
0.01993,-2.055196801
0.01994,-2.054989696
0.01995,-2.054782678
0.01996,-2.054575749
0.01997,-2.054368908
0.01998,-2.054162154
0.01999,-2.053955489
0.02,-2.053748911
0.02001,-2.05354242
0.02002,-2.053336017
0.02003,-2.053129702
0.02004,-2.052923474
0.02005,-2.052717333
0.02006,-2.052511279
0.02007,-2.052305313
0.02008,-2.052099433
0.02009,-2.051893641
0.0201,-2.051687935
0.02011,-2.051482316
0.02012,-2.051276784
0.02013,-2.051071339
0.02014,-2.05086598
0.02015,-2.050660707
0.02016,-2.050455521
0.02017,-2.050250421
0.02018,-2.050045407
0.02019,-2.04984048
0.0202,-2.049635638
0.02021,-2.049430883
0.02022,-2.049226213
0.02023,-2.049021629
0.02024,-2.048817131
0.02025,-2.048612718
0.02026,-2.048408391
0.02027,-2.04820415
0.02028,-2.047999994
0.02029,-2.047795923
0.0203,-2.047591938
0.02031,-2.047388037
0.02032,-2.047184222
0.02033,-2.046980492
0.02034,-2.046776847
0.02035,-2.046573286
0.02036,-2.04636981
0.02037,-2.046166419
0.02038,-2.045963113
0.02039,-2.045759891
0.0204,-2.045556754
0.02041,-2.045353701
0.02042,-2.045150732
0.02043,-2.044947847
0.02044,-2.044745047
0.02045,-2.044542331
0.02046,-2.044339698
0.02047,-2.04413715
0.02048,-2.043934685
0.02049,-2.043732305
0.0205,-2.043530007
0.02051,-2.043327794
0.02052,-2.043125664
0.02053,-2.042923617
0.02054,-2.042721654
0.02055,-2.042519774
0.02056,-2.042317977
0.02057,-2.042116264
0.02058,-2.041914633
0.02059,-2.041713085
0.0206,-2.041511621
0.02061,-2.041310239
0.02062,-2.04110894
0.02063,-2.040907723
0.02064,-2.040706589
0.02065,-2.040505538
0.02066,-2.040304569
